,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10,CN1C(/N=N/C2=CC=CC=C2)=C(C)C=C1C,4.284351851851852,0.8756972789115647,4.284351851851852,0.8756972789115647,0.6733284582995035,213.28399999999996,198.16399999999996,213.12659748,82,0,0.1576145038585346,-0.3317941939001724,0.3317941939001724,0.1576145038585346,1.0,1.6875,2.25,15.190703886378918,10.314698660478232,2.0426461476159403,-1.986964963480929,2.2375430830080694,-1.8781837644926316,5.432930801619544,0.8679830044081255,2.3080828768207478,509.47401848680676,11.543605595440512,9.80574240163763,9.80574240163763,7.681540550352055,5.27967465821246,5.27967465821246,3.8869045974697127,3.8869045974697127,2.6412493591215696,2.6412493591215696,1.6519850271915375,1.6519850271915375,-1.8999999999999995,5709.191060776278,10.612258234287971,4.30801419554817,2.029984613499272,95.44923342084952,4.567099647791355,0.0,5.817862777835028,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,18.19910120538483,37.61002709646307,12.74159997752565,5.687386274683562,0.0,11.50524905251859,0.0,4.567099647791355,17.276172233935984,13.847474399381248,0.0,47.655581897315116,0.0,0.0,0.0,11.50524905251859,0.0,0.0,4.567099647791355,7.04767198267719,13.847474399381248,11.257379486545457,46.62670266202846,0.0,0.0,0.0,29.65,0.0,0.0,0.0,0.0,0.0,17.068700544215584,5.693927994848461,0.0,48.87034417246721,23.21860451941103,0.0,2.0434259259259258,0.0,0.0,8.5,3.222172094146301,0.917919501133787,11.869494572520365,0.0,4.111987906273621,2.0016666666666665,0.23076923076923078,16,0,3,0,0,0,1,1,2,3,0,3,2,0,0,0,2,4.057340000000003,65.50500000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CN1C(/N=N/C2=CC=CC=C2)=CC=C1,4.123981481481481,0.8554195011337871,4.123981481481481,0.8554195011337871,0.6413557126921565,185.23,174.14199999999997,185.095297352,70,0,0.1544487626962982,-0.33461605571079467,0.33461605571079467,0.1544487626962982,0.9285714285714286,1.7142857142857142,2.357142857142857,15.180857976614492,10.32225560194325,1.9196237253641246,-1.934478225615253,2.16433632023131,-1.7986195384112562,5.363471620959396,0.9096196942451693,2.1954918130710426,428.80311069328894,9.803118619434356,7.960442940016883,7.960442940016883,6.860173345306137,4.442258282281496,4.442258282281496,3.0128411359511977,3.0128411359511977,1.9404594492286686,1.9404594492286686,1.1596326918611517,1.1596326918611517,-1.8999999999999995,2858.521297351803,8.687378357904553,3.8723402072432553,1.8786213247680876,82.7193491920563,4.567099647791355,0.0,5.817862777835028,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,18.19910120538483,24.26546827384644,13.244515554290267,5.687386274683562,0.0,11.50524905251859,0.0,4.567099647791355,17.276172233935984,0.0,0.0,48.661413050844345,0.0,0.0,0.0,11.50524905251859,0.0,0.0,4.567099647791355,7.04767198267719,0.0,0.0,58.88991330210314,0.0,0.0,0.0,29.65,0.0,0.0,0.0,0.0,0.0,11.50524905251859,0.0,0.0,60.276184681312884,10.228500251258795,0.0,1.9230555555555555,0.0,0.0,8.237685185185185,0.8691666666666668,0.8554195011337871,13.560413832199545,1.9437962962962962,0.0,1.9437962962962962,0.09090909090909091,14,0,3,0,0,0,1,1,2,3,0,3,2,0,0,0,2,3.440500000000002,56.031000000000034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CN1C(/N=N/C2=CC=CC=C2)=NC=C1,4.051203703703704,0.6054195011337871,4.051203703703704,0.6054195011337871,0.6647335628342163,186.218,176.13799999999998,186.09054632,70,0,0.24862159943675088,-0.31742342525906064,0.31742342525906064,0.24862159943675088,1.1428571428571428,1.9285714285714286,2.5714285714285716,15.245266015469516,10.32255942532811,1.9375657810542963,-1.917732002770064,2.142264824845012,-1.8137136009688921,5.350745420583154,0.8930260020007083,2.1954918130710426,430.39246505158906,9.803118619434356,7.830306266327215,7.830306266327215,6.860173345306137,4.302055501850489,4.302055501850489,2.873696133181061,2.873696133181061,1.806855544462365,1.806855544462365,1.051213321824139,1.051213321824139,-1.9699999999999998,2858.521297351803,8.620407990533684,3.8260274587107355,1.8492596270662867,81.9389971730028,4.567099647791355,0.0,0.0,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,0.0,10.228500251258795,18.19910120538483,12.13273413692322,19.441359125903343,5.687386274683562,0.0,11.635725555670057,0.0,9.551078168738563,17.276172233935984,0.0,0.0,42.7255224855342,0.0,0.0,0.0,11.635725555670057,0.0,0.0,9.551078168738563,7.04767198267719,0.0,0.0,52.95402273679299,0.0,0.0,0.0,42.54,0.0,0.0,0.0,0.0,5.948339280986494,5.687386274683562,0.0,6.196843571613076,48.143450544389665,15.212478772206005,0.0,1.8119444444444444,0.0,4.033385770975057,8.064074074074075,0.8291666666666667,0.6054195011337871,9.581565098261526,3.5264814814814813,0.0,1.8812962962962962,0.1,14,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,2.8355000000000006,53.82600000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CN(C=N1)C=C1/N=N/C2=CC=CC=C2,4.038981481481482,0.6216232048374906,4.038981481481482,0.6216232048374906,0.6647335628342163,186.21800000000002,176.13799999999998,186.09054632,70,0,0.19173594269137578,-0.33828128120985596,0.33828128120985596,0.19173594269137578,1.1428571428571428,1.9285714285714286,2.5714285714285716,15.178595310297855,10.322376012168615,1.915606728773281,-1.8738046637870713,2.143318968455349,-1.759931585608556,5.355257915985902,0.9130779458489774,2.15059080238607,430.39246505158906,9.803118619434356,7.830306266327214,7.830306266327214,6.84333659290053,4.291989395109152,4.291989395109152,2.932885970263343,2.932885970263343,1.7153675120428518,1.7153675120428518,1.0542887387712678,1.0542887387712678,-1.9699999999999993,2787.5955258983904,8.620407990533684,3.8260274587107355,2.0385179270535043,81.93899717300282,4.567099647791355,0.0,5.817862777835028,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,10.228500251258795,18.19910120538483,12.13273413692322,7.04767198267719,18.21154992106118,0.0,11.50524905251859,0.0,9.551078168738563,17.276172233935984,0.0,0.0,42.85599898868567,0.0,0.0,0.0,11.50524905251859,0.0,0.0,9.551078168738563,7.04767198267719,0.0,0.0,53.08449923994446,0.0,0.0,0.0,42.54,0.0,0.0,0.0,0.0,5.817862777835028,5.687386274683562,0.0,6.3273200747645415,48.143450544389665,15.212478772206005,0.0,1.832685185185185,0.0,4.033385770975057,8.029351851851853,0.8316232048374907,0.6216232048374906,9.581565098261526,3.5057407407407406,0.0,1.897358276643991,0.1,14,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,2.8355000000000006,53.82600000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CN1C(/N=N/C2=CC=CC=C2)=CN=C1,4.073703703703703,0.7443083900226759,4.073703703703703,0.7443083900226759,0.6647335628342163,186.218,176.13799999999998,186.09054632,70,0,0.1741291885139673,-0.3174834910812488,0.3174834910812488,0.1741291885139673,1.1428571428571428,1.9285714285714286,2.5714285714285716,15.206567396529604,10.32233968089098,1.9320130824547388,-1.9210017525684755,2.153552961044052,-1.8026191275763317,5.356915133360792,0.8985554707488091,2.1954918130710426,430.39246505158906,9.803118619434356,7.830306266327215,7.830306266327215,6.860173345306137,4.291989395109151,4.291989395109151,2.898293878266161,2.898293878266161,1.8153675120428518,1.8153675120428518,1.0502067111500053,1.0502067111500053,-1.9699999999999998,2858.521297351803,8.620407990533684,3.8260274587107355,1.8492596270662867,81.9389971730028,4.567099647791355,0.0,5.817862777835028,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,10.228500251258795,18.19910120538483,12.13273413692322,7.04767198267719,18.211549921061177,0.0,11.50524905251859,0.0,9.551078168738563,17.276172233935984,0.0,0.0,42.85599898868567,0.0,0.0,0.0,11.50524905251859,0.0,0.0,9.551078168738563,7.04767198267719,0.0,0.0,53.08449923994446,0.0,0.0,0.0,42.54,0.0,0.0,0.0,0.0,0.0,11.50524905251859,0.0,12.524163646377618,41.94660697277659,15.212478772206005,0.0,1.8119444444444444,0.0,3.9432083018392543,8.135185185185184,0.841388888888889,0.7443083900226759,9.609149974804737,3.3668518518518518,0.0,1.8812962962962962,0.1,14,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,2.8355000000000006,53.82600000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,NC(C=C1)=CC=C1N=NC2=NNC=C2,5.5277924225245645,0.5572453703703706,5.5277924225245645,0.5572453703703706,0.5588220439613475,187.20600000000005,178.134,187.08579528799999,70,0,0.19496187437066984,-0.3987267517813808,0.3987267517813808,0.19496187437066984,1.0714285714285714,1.8571428571428572,2.5,15.223873858436612,10.280343164313338,1.9052203370132175,-1.916190133093429,2.1647550384928103,-1.7999903607106547,5.470636524707313,1.0549962235576467,2.1460872505550914,414.9727805130451,9.803118619434356,7.3830926708272555,7.3830926708272555,6.84333659290053,4.1151531331636075,4.1151531331636075,2.7239672899095595,2.7239672899095595,1.6470541506200551,1.6470541506200551,0.9581200560938169,0.9581200560938169,-2.17,2922.9895238919034,8.429238558789956,3.694598591556755,1.9490792436669842,80.67242783742833,5.733667477162185,0.0,5.817862777835028,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,10.228500251258795,0.0,24.26546827384644,17.950596914758247,5.687386274683562,0.0,17.192635327202154,0.0,10.197363616602075,10.228500251258795,0.0,5.733667477162185,36.52867891392113,0.0,0.0,5.733667477162185,17.192635327202154,0.0,0.0,10.197363616602075,0.0,0.0,0.0,46.75717916517993,0.0,0.0,0.0,79.41999999999999,0.0,0.0,0.0,0.0,11.50524905251859,5.687386274683562,0.0,36.52867891392113,0.0,20.42586386786087,5.733667477162185,0.0,0.0,0.0,14.37484667632485,6.991606722936088,0.5572453703703706,8.884500818846057,1.6918004115226337,0.0,0.0,0.0,14,3,5,0,0,0,1,1,2,4,2,5,2,0,0,0,2,2.4073,53.61810000000001,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,COC(C=C1)=CC=C1N=NC2=NNC=C2,5.029930161879566,0.5609426440329222,5.029930161879566,0.5609426440329222,0.7775776804348311,202.217,192.13699999999997,202.08546094,76,0,0.19496187443791302,-0.496765848054951,0.496765848054951,0.19496187443791302,1.1333333333333333,1.9333333333333333,2.533333333333333,16.465266413560737,10.29333779110386,1.925025709511931,-1.9698417598566453,2.1905785898288923,-1.7898072586226625,5.407215646702501,0.41460067665299605,2.1070769428591287,432.95576495931704,10.510225400620904,8.213990692101493,8.213990692101493,7.381341395361316,4.43885043426459,4.43885043426459,2.8304603622036737,2.8304603622036737,1.82638908477365,1.82638908477365,1.066019156460811,1.066019156460811,-2.17,5171.427020995582,9.387539673203536,4.364544959263488,2.3987462503847983,86.8110244843191,4.736862953800049,5.749511833283905,5.817862777835028,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,10.228500251258795,0.0,24.26546827384644,12.263210640074686,12.797183815961095,4.736862953800049,11.50524905251859,0.0,10.197363616602075,10.228500251258795,0.0,7.109797541277533,36.52867891392113,0.0,5.749511833283905,4.736862953800049,11.50524905251859,5.749511833283905,0.0,17.30716115787961,0.0,0.0,0.0,46.75717916517993,0.0,0.0,0.0,62.63,0.0,0.0,0.0,0.0,5.817862777835028,11.436898107967467,0.0,19.37300818135222,24.26546827384644,20.42586386786087,4.736862953800049,5.029930161879566,0.0,0.0,14.46027788102283,0.762777777777778,1.3606828703703708,9.064284769463342,1.6968004115226338,0.0,1.62524612796348,0.1,15,1,5,0,0,0,1,1,2,4,1,5,3,0,0,0,2,2.8337000000000003,55.75770000000002,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CC(C=C1)=CC=C1N=NC2=NNC=C2,4.032314814814814,0.5884953703703706,4.032314814814814,0.5884953703703706,0.7194645956813147,186.21800000000005,176.13799999999998,186.09054632,70,0,0.1949618742952875,-0.2834945189142336,0.2834945189142336,0.1949618742952875,1.0714285714285714,1.8571428571428572,2.5,15.22378522645718,10.214525481448574,1.903099072136621,-1.9140285447748688,2.1544944898426235,-1.679991997987414,5.381253422966081,1.0547498004894955,2.1460872505550914,413.8924650515891,9.803118619434356,7.80574240163763,7.80574240163763,6.84333659290053,4.326477998568795,4.326477998568795,2.967984225765852,2.967984225765852,1.787937394223513,1.787937394223513,1.028561677895546,1.028561677895546,-1.9699999999999998,2922.9895238919034,8.620407990533684,3.8260274587107355,2.0385179270535043,81.69747925481221,0.0,0.0,5.817862777835028,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,10.228500251258795,17.696185628620217,19.056471336613843,12.263210640074686,5.687386274683562,0.0,11.50524905251859,0.0,10.197363616602075,10.228500251258795,6.923737199690624,0.0,42.09213040561812,0.0,0.0,0.0,11.50524905251859,0.0,0.0,10.197363616602075,0.0,6.923737199690624,5.563451491696996,46.75717916517993,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,5.817862777835028,5.687386274683562,5.563451491696996,12.263210640074686,31.18920547353706,20.42586386786087,0.0,0.0,0.0,0.0,14.51590991643571,2.043814300411523,0.5884953703703706,9.603636621315193,1.7118004115226337,2.0363433799445705,0.0,0.1,14,1,4,0,0,0,1,1,2,3,1,4,2,0,0,0,2,3.1335200000000007,53.942700000000016,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,C1(/N=N/C2=CC=NN2)=CC=NN1,3.844398148148148,0.6153703703703703,3.844398148148148,0.6153703703703703,0.6564251270633882,162.156,156.108,162.06539419199999,60,0,0.16996523835752472,-0.25983295239931853,0.25983295239931853,0.16996523835752472,0.9166666666666666,1.4166666666666667,1.75,15.26918614794038,10.64753646078211,1.891401253559381,-1.8105846317032357,2.1059234096130433,-1.64419693984012,5.259978808246524,1.0249152043358292,2.1354021096466793,309.0513578599477,8.225768350244728,6.098255458758335,6.098255458758335,5.949489742783179,3.354841906350531,3.354841906350531,2.0837622399223985,2.0837622399223985,1.2375492057517108,1.2375492057517108,0.7162027429712192,0.7162027429712192,-1.98,1325.0414529065183,6.713014845142143,2.9516118607817234,1.3643615791748425,67.72979911078114,0.0,0.0,11.635725555670057,0.0,0.0,0.0,10.197363616602075,0.0,10.197363616602075,10.228500251258795,0.0,0.0,12.13273413692322,12.393687143226153,0.0,11.635725555670057,0.0,20.39472723320415,10.228500251258795,0.0,0.0,24.52642128014937,0.0,0.0,0.0,11.635725555670057,0.0,0.0,20.39472723320415,0.0,0.0,0.0,34.75492153140817,0.0,0.0,0.0,82.07999999999998,0.0,0.0,0.0,0.0,11.635725555670057,0.0,0.0,24.52642128014937,0.0,30.623227484462944,0.0,0.0,0.0,0.0,20.43358560090703,0.0,1.230740740740741,3.4441836734693876,3.2248233182161754,0.0,0.0,0.0,12,2,6,0,0,0,0,2,2,4,2,6,2,0,0,0,2,1.5481999999999991,41.351400000000005,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,[H]C(C=C1)=CC=C1N=NC2=NNC=C2,3.991203703703704,0.5869009826152687,3.991203703703704,0.5869009826152687,0.6954861085176034,172.19100000000003,164.12699999999998,172.074896256,64,0,0.19496187428404313,-0.2834945189142336,0.2834945189142336,0.19496187428404313,1.0,1.8461538461538463,2.5384615384615383,15.223747283905581,10.322302342779116,1.8858781695041325,-1.8691066475316507,2.1374527476967775,-1.6343148945405872,5.355695327844979,1.0549588878787595,2.1495092600462233,377.2616581651028,8.932875131431278,6.8830926708272555,6.8830926708272555,6.449489742783179,3.9157943960458357,3.9157943960458357,2.467984225765852,2.467984225765852,1.5101596164457356,1.5101596164457356,0.9117923154080233,0.9117923154080233,-1.9699999999999998,2054.358817327661,7.6673647482844585,3.62041597443835,1.989484546769743,75.33253714041562,0.0,0.0,5.817862777835028,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,10.228500251258795,18.19910120538483,12.13273413692322,12.263210640074686,5.687386274683562,0.0,11.50524905251859,0.0,10.197363616602075,10.228500251258795,0.0,0.0,42.595045982382736,0.0,0.0,0.0,11.50524905251859,0.0,0.0,10.197363616602075,0.0,0.0,0.0,52.82354623364153,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,5.817862777835028,5.687386274683562,0.0,12.263210640074686,30.33183534230805,20.42586386786087,0.0,0.0,0.0,0.0,14.418462144116907,0.8245370370370372,0.5869009826152687,11.295747984378936,1.707685185185185,0.0,0.0,0.0,13,1,4,0,0,0,1,1,2,3,1,4,2,0,0,0,2,2.825100000000001,49.205700000000014,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,BrC(C=C1)=CC=C1N=NC2=NNC=C2,4.011481481481481,0.5767766203703706,4.011481481481481,0.5767766203703706,0.8143878613574603,251.08700000000002,244.03099999999998,249.985408324,70,0,0.19496187432765386,-0.2834945189142335,0.2834945189142335,0.19496187432765386,1.0714285714285714,1.8571428571428572,2.5,79.91873102855456,10.32041641423465,1.9086195245394928,-1.9032584264115,2.1831692705042545,-1.651434265829302,9.102993115091879,1.0548668708813065,2.1460872505550914,418.58242098748195,9.803118619434356,7.183706874646857,8.769703413761562,6.84333659290053,4.015460235073408,4.808458504630761,2.6088518468122186,3.5245273756039084,1.5805922185599224,2.109257731598157,0.9248890900637504,1.1892218465828683,-1.4899999999999998,2922.9895238919034,9.080238565505935,4.146755826237499,2.25960449065647,89.20008474605697,0.0,0.0,5.817862777835028,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,10.228500251258795,15.929943897949348,24.26546827384644,16.7359301559071,5.687386274683562,0.0,27.43519295046794,0.0,10.197363616602075,10.228500251258795,0.0,0.0,41.00139842975354,0.0,0.0,0.0,11.50524905251859,0.0,15.929943897949348,10.197363616602075,0.0,0.0,0.0,51.22989868101234,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,5.817862777835028,10.160105790515976,0.0,12.263210640074686,24.26546827384644,36.35580776581022,0.0,1.0242772633744857,3.3456367709120687,0.0,14.463011201394139,0.8020370370370371,0.5767766203703706,9.333960695389267,1.7043004115226337,0.0,0.0,0.0,14,1,4,0,0,0,1,1,2,3,1,5,2,0,0,0,2,3.587600000000001,56.90570000000001,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,FC1=CC=CC=C1N=NC2=NNC=C2,13.036306925547997,-0.3964947089947082,13.036306925547997,0.20416666666666683,0.7268991970373581,190.18100000000004,183.125,190.065474444,70,0,0.19496387760482337,-0.2834945188556944,0.2834945188556944,0.19496387760482337,1.1428571428571428,2.0,2.7142857142857144,19.142206099799285,10.301540975463437,1.9717672983549173,-1.9122564708226415,2.184242596263258,-1.7172666737142461,5.375799363766441,0.6281305336475432,2.2274077215500707,435.8324209874819,9.803118619434356,7.183706874646857,7.183706874646857,6.860173345306137,4.021443299217116,4.021443299217116,2.583846621335835,2.583846621335835,1.5986837760028787,1.5986837760028787,0.9460919380023053,0.9460919380023053,-2.0399999999999996,2966.859508313309,8.55346898338668,3.7798758454966186,1.8200897383602357,79.49807254334185,0.0,5.687386274683562,11.635083618880923,0.0,0.0,0.0,5.098681808301038,4.39041504767482,5.098681808301038,10.228500251258795,12.13273413692322,12.13273413692322,12.263210640074686,0.0,4.39041504767482,11.50524905251859,0.0,10.197363616602075,10.228500251258795,0.0,0.0,42.345899754967014,0.0,0.0,0.0,15.895664100193411,0.0,0.0,10.197363616602075,0.0,5.817220841045895,0.0,46.75717916517993,0.0,0.0,0.0,53.4,5.817220841045895,4.39041504767482,0.0,5.687386274683562,5.817862777835028,0.0,6.06636706846161,30.462311845459517,0.0,20.42586386786087,0.0,13.036306925547997,0.0,0.0,13.79191617850844,0.20416666666666683,0.027813681027967885,7.8190586419753085,1.6207379062736207,0.0,0.0,0.0,14,1,4,0,0,0,1,1,2,3,1,5,2,0,0,0,2,2.964200000000001,49.16370000000001,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
